uniq_id,product_name,product_url,pid,retail_price,discounted_price,brand
c2d766ca982eca8304150849735ffef9,Alisha Solid Women's Cycling Shorts,http://www.flipkart.com/alisha-solid-women-s-cycling-shorts/p/itmeh2ffvzetthbb?pid=SRTEH2FF9KEDEFGF,SRTEH2FF9KEDEFGF,999.0,379.0,Alisha
7f7036a6d550aaa89d34c77bd39a5e48,FabHomeDecor Fabric Double Sofa Bed,http://www.flipkart.com/fabhomedecor-fabric-double-sofa-bed/p/itmeh3qgfamccfpy?pid=SBEEH3QGU7MFYJFY,SBEEH3QGU7MFYJFY,32157.0,22646.0,FabHomeDecor
f449ec65dcbc041b6ae5e6a32717d01b,AW Bellies,http://www.flipkart.com/aw-bellies/p/itmeh4grgfbkexnt?pid=SHOEH4GRSUBJGZXE,SHOEH4GRSUBJGZXE,999.0,499.0,AW
0973b37acd0c664e3de26e97e5571454,Alisha Solid Women's Cycling Shorts,http://www.flipkart.com/alisha-solid-women-s-cycling-shorts/p/itmeh2f6sdgah2pq?pid=SRTEH2F6HUZMQ6SJ,SRTEH2F6HUZMQ6SJ,699.0,267.0,Alisha
bc940ea42ee6bef5ac7cea3fb5cfbee7,Sicons All Purpose Arnica Dog Shampoo,http://www.flipkart.com/sicons-all-purpose-arnica-dog-shampoo/p/itmeh3zyw2vhgsp5?pid=PSOEH3ZYDMSYARJ5,PSOEH3ZYDMSYARJ5,220.0,210.0,Sicons
c2a17313954882c1dba461863e98adf2,Eternal Gandhi Super Series Crystal Paper Weights  with Silver Finish,http://www.flipkart.com/eternal-gandhi-super-series-crystal-paper-weights-silver-finish/p/itmeb7h2hrfgutxb?pid=PWTEB7H2E4KCYUE3,PWTEB7H2E4KCYUE3,430.0,430.0,Eternal Gandhi
ce5a6818f7707e2cb61fdcdbba61f5ad,Alisha Solid Women's Cycling Shorts,http://www.flipkart.com/alisha-solid-women-s-cycling-shorts/p/itmeh2ftwkzykhcg?pid=SRTEH2FVVKRBAXHB,SRTEH2FVVKRBAXHB,1199.0,479.0,Alisha
8542703ca9e6ebdf6d742638dfb1f2ca,FabHomeDecor Fabric Double Sofa Bed,http://www.flipkart.com/fabhomedecor-fabric-double-sofa-bed/p/itmeh3qgnxztzcvf?pid=SBEEH3QGYGHFUEXN,SBEEH3QGYGHFUEXN,32157.0,22646.0,FabHomeDecor
29c8d290caa451f97b1c32df64477a2c,"dilli bazaaar Bellies, Corporate Casuals, Casuals",http://www.flipkart.com/dilli-bazaaar-bellies-corporate-casuals-casuals/p/itmeh2paagfuhbzh?pid=SHOEH3DZBFR88SCK,SHOEH3DZBFR88SCK,699.0,349.0,dilli bazaaar
4044c0ac52c1ee4b28777417651faf42,Alisha Solid Women's Cycling Shorts,http://www.flipkart.com/alisha-solid-women-s-cycling-shorts/p/itmeh2fvdphhyshh?pid=SRTEH2FVUHAAVH9X,SRTEH2FVUHAAVH9X,1199.0,479.0,Alisha
e54bc0a7c3429da2ebef0b30331fe3d2,Ladela Bellies,http://www.flipkart.com/ladela-bellies/p/itmeh4kmxght7tuc?pid=SHOEH4KM2W3Z6EH5,SHOEH4KM2W3Z6EH5,1724.0,950.0,Ladela
c73e78fb440ff8972e0762daed4fc109,Carrel Printed Women's,http://www.flipkart.com/carrel-printed-women-s/p/itmehf3ednm5fvyt?pid=SWIEHF3EF5PZAZUY,SWIEHF3EF5PZAZUY,2299.0,910.0,Carrel
c29af37837afcaf44b779eca7c19295f,Sicons All Purpose Tea Tree Dog Shampoo,http://www.flipkart.com/sicons-all-purpose-tea-tree-dog-shampoo/p/itmeh3zyhfrgh3re?pid=PSOEH3ZYYFETGCCD,PSOEH3ZYYFETGCCD,,,Sicons
9aacdecceb404c74abddc513fd2756a8,Alisha Solid Women's Cycling Shorts,http://www.flipkart.com/alisha-solid-women-s-cycling-shorts/p/itmeh2fgcjz4mzvu?pid=SRTEH2FGBDJGX8FW,SRTEH2FGBDJGX8FW,999.0,379.0,Alisha
83c53f8948f508f51d2249b489ca8e7d,Freelance Vacuum Bottles 350 ml Bottle,http://www.flipkart.com/freelance-vacuum-bottles-350-ml-bottle/p/itmegytzpkgmrew5?pid=BOTEGYTZ2T6WUJMM,BOTEGYTZ2T6WUJMM,699.0,699.0,Freelance
d95b0456a0350bc42f2393c6e84b0f09,Alisha Solid Women's Cycling Shorts,http://www.flipkart.com/alisha-solid-women-s-cycling-shorts/p/itmeh2fehghynve9?pid=SRTEH2FECMGNZJXJ,SRTEH2FECMGNZJXJ,999.0,379.0,Alisha
849ab05698081a374215d0b7d18047d0,FabHomeDecor Fabric Double Sofa Bed,http://www.flipkart.com/fabhomedecor-fabric-double-sofa-bed/p/itmeh3qgzgmsuyxn?pid=SBEEH3QGAYAEPRCG,SBEEH3QGAYAEPRCG,32157.0,22646.0,FabHomeDecor
c275ee5ac19f774a3ef7da71b40aabd8,Style Foot Bellies,http://www.flipkart.com/style-foot-bellies/p/itmeh4fssgzabe5h?pid=SHOEH4FSHEDEMVTM,SHOEH4FSHEDEMVTM,899.0,449.0,Style Foot
4f3511c33a6869b1d5102cd97818ef00,Carrel Printed Women's,http://www.flipkart.com/carrel-printed-women-s/p/itmehf3hmxnuawtn?pid=SWIEHF3H7WG6VGMR,SWIEHF3H7WG6VGMR,2499.0,999.0,Carrel
7ee3e337474a29b38cfe1f5d4020d633,FabHomeDecor Fabric Double Sofa Bed,http://www.flipkart.com/fabhomedecor-fabric-double-sofa-bed/p/itmeh3qgqctxreu9?pid=SBEEH3QGWRGG3J6Q,SBEEH3QGWRGG3J6Q,32157.0,22646.0,FabHomeDecor
f35f27525ab8f5988d3817ee9bb02ce1,Sicons Conditioning Conditoner Dog Shampoo,http://www.flipkart.com/sicons-conditioning-conditoner-dog-shampoo/p/itmeh3zxdz5zzgpz?pid=PSOEH3ZXRTZJUVXM,PSOEH3ZXRTZJUVXM,110.0,100.0,Sicons
ea98a65ad1e1b8688eddf89fbc7b3e27,Alisha Solid Women's Cycling Shorts,http://www.flipkart.com/alisha-solid-women-s-cycling-shorts/p/itmeh2fdc4esfsym?pid=SRTEH2FD3ANFFMHP,SRTEH2FD3ANFFMHP,,,Alisha
7a7ba93ab20a2b50fd5a7dc74bcba063,dongli Printed Boy's Round Neck T-Shirt,http://www.flipkart.com/dongli-printed-boy-s-round-neck-t-shirt/p/itmehbhxtchxzghk?pid=TSHEHBHSKBJWHFNF,TSHEHBHSKBJWHFNF,2400.0,1039.0,dongli
9c26a5d85a59d6a34a199ae1df836ec3,SWAGGA Women Clogs,http://www.flipkart.com/swagga-women-clogs/p/itmeh75zqupd8scy?pid=SNDEH75ZFZ5REGFH,SNDEH75ZFZ5REGFH,1500.0,1500.0,SWAGGA
20cf08ae845d5fd8f2b8cf52b3b9d840,Kennel Rubber Dumbell With Bell - Small Rubber Rubber Toy For Dog,http://www.flipkart.com/kennel-rubber-dumbell-bell-small-toy-dog/p/itmea6sfmyuwwgjq?pid=PTYEA6SFGD4X8NAR,PTYEA6SFGD4X8NAR,190.0,190.0,Kennel
186d40c6852da91166c7eb7856603c51,Bengal Blooms Rose Artificial Plant  with Pot,http://www.flipkart.com/bengal-blooms-rose-artificial-plant-pot/p/itmegdhsahxvv5km?pid=ARPEGDHSXZJSHGSN,ARPEGDHSXZJSHGSN,799.0,579.0,Bengal Blooms
e71017e224688489edfe856f2308806d,Indcrown Net Embroidered Semi-stitched Lehenga Choli Material,http://www.flipkart.com/indcrown-net-embroidered-semi-stitched-lehenga-choli-material/p/itmejx2n25hczzvh?pid=FABEJX2NHNKCYHKA,FABEJX2NHNKCYHKA,999.0,699.0,Indcrown
6286847ee2da18f587503db49511c539,Shopmania Music Band A5 Notebook Spiral Bound,http://www.flipkart.com/shopmania-music-band-a5-notebook-spiral-bound/p/itmej6z8xckfqbvt?pid=DIAEJ6Z8BEDTGGYY,DIAEJ6Z8BEDTGGYY,499.0,275.0,Shopmania
0686fec9b70e5039583a38119ca0c835,Shopmania Music Band A5 Notebook Spiral Bound,http://www.flipkart.com/shopmania-music-band-a5-notebook-spiral-bound/p/itmej6z8tagp7gsy?pid=DIAEJ6Z8KQFWDEGH,DIAEJ6Z8KQFWDEGH,499.0,275.0,Shopmania
ea2406dc597bee2abb6b867fa668501f,"Tiara Diaries 2016-2017 Designer LA Kaarta ""TAKING ACTION GETTING RESULT"" (Set of 3) B5 Notebook Hard Bound",http://www.flipkart.com/tiara-diaries-2016-2017-designer-la-kaarta-taking-action-getting-result-set-3-b5-notebook-hard-bound/p/itmej8fgzwbenga9?pid=DIAEJ8FGHZ3K86JU,DIAEJ8FGHZ3K86JU,1000.0,837.0,Tiara Diaries
5935ed077915347dc695744df68c565c,KAJCI Embroidered Women's Waistcoat,http://www.flipkart.com/kajci-embroidered-women-s-waistcoat/p/itmeg2fyaezq59fn?pid=WSCEG2FYDYFDSVZ6,WSCEG2FYDYFDSVZ6,1200.0,699.0,KAJCI
89fcdddaad50084e395d0928a7426afe,Packman 8 x 10 inches Security Bags Without POD Jacket Courier Bag Security Bag,http://www.flipkart.com/packman-8-x-10-inches-security-bags-without-pod-jacket-courier-bag/p/itmegbtrgzn3hzbc?pid=PKBEGBTRKKHU26YQ,PKBEGBTRKKHU26YQ,350.0,298.0,Packman
b9b183aa18d3a721d2ac23e7184525b0,Pick Pocket Embroidered Women's Waistcoat,http://www.flipkart.com/pick-pocket-embroidered-women-s-waistcoat/p/itmefuv4c2beuazq?pid=WSCEFUV4TVWT73ZB,WSCEFUV4TVWT73ZB,899.0,899.0,Pick Pocket
dee64864c0419bec80fbbb94d19bc40d,Angelfish Silk Potali Potli,http://www.flipkart.com/angelfish-silk-potali-potli/p/itmegfyaw849dw9b?pid=PPSEGFYAGD8FYUXV,PPSEGFYAGD8FYUXV,999.0,399.0,Angelfish
595f55f2c1293f07ea9ec9fa2bb39f46,Oye Boy's Dungaree,http://www.flipkart.com/oye-boy-s-dungaree/p/itmef2xs6hvnapgy?pid=DRPEF2XSFBAP4SUZ,DRPEF2XSFBAP4SUZ,899.0,764.0,Oye
547b6585272473ae006bcfbdb47b6ae0,Nuride Canvas Shoes,http://www.flipkart.com/nuride-canvas-shoes/p/itmegvqbfp7yszy3?pid=SHOEGVQCT2ZSGUHY,SHOEGVQCT2ZSGUHY,1999.0,1349.0,Nuride
f6ae9e271a1d4469b4f41124e001e1cc,OM SHIVAKRITI Square wall Clock Showpiece  -  38.1 cm,http://www.flipkart.com/om-shivakriti-square-wall-clock-showpiece-38-1-cm/p/itmehs7xbfb3zgca?pid=SHIEHS7XJ954NRYY,SHIEHS7XJ954NRYY,1499.0,1499.0,OM SHIVAKRITI
f5b22eaa5f79e67209612997f4aa215d,Himmlisch ST381 Magnetic Sun Shade For Maruti Alto,http://www.flipkart.com/himmlisch-st381-magnetic-sun-shade-maruti-alto/p/itmejfbryjrhguxk?pid=SUDEJFBRVYEUZUDH,SUDEJFBRVYEUZUDH,6999.0,1899.0,Himmlisch
e9eb010ed8313f65f0e049fc3fcffe87,Rapter BNC-179 BNC Wire Connector,http://www.flipkart.com/rapter-bnc-179-bnc-wire-connector/p/itmehf8g2gg9efem?pid=WJCEHF8GZSQWZY7Z,WJCEHF8GZSQWZY7Z,2299.0,1400.0,Rapter
6ef0a5eb033cd610d455be7102da5685,Vishudh Printed Women's Straight Kurta,http://www.flipkart.com/vishudh-printed-women-s-straight-kurta/p/itmehe9h6uejkznn?pid=KTAEHE9HAED4VUQB,KTAEHE9HAED4VUQB,999.0,499.0,Vishudh
c9c27aa5dc7df49e82e55e8abb6b4020,Vishudh Printed Women's Straight Kurta,http://www.flipkart.com/vishudh-printed-women-s-straight-kurta/p/itmehe9kzenpyqcp?pid=KTAEHE9KFCMVVSBN,KTAEHE9KFCMVVSBN,899.0,449.0,Vishudh
8bc90f8a2ab89daa6ea69d42fe24c985,Vishudh Printed Women's Anarkali Kurta,http://www.flipkart.com/vishudh-printed-women-s-anarkali-kurta/p/itmehe9khxckjhnh?pid=KTAEHE9KEZBBQHYA,KTAEHE9KEZBBQHYA,2099.0,1049.0,Vishudh
f04b7e56a6053c465aa03994ae749fba,BuildTrack PIR Wireless Motion Sensor - One Switch Control Wireless Sensor Security System,http://www.flipkart.com/buildtrack-pir-wireless-motion-sensor-one-switch-control-security-system/p/itmehdp9wpszgqr5?pid=SSSEHDP9RFW7ZGNG,SSSEHDP9RFW7ZGNG,6500.0,5000.0,BuildTrack
e6aa835f620db985ee4389b63ef166ad,Skayvon SUMMERSIBLE SINGLE PHASE PUMP CONTROLLER Wired Sensor Security System,http://www.flipkart.com/skayvon-summersible-single-phase-pump-controller-wired-sensor-security-system/p/itmehfz2fwmpfyqe?pid=SSSEHFZ2TRZBAPF9,SSSEHFZ2TRZBAPF9,9990.0,4990.0,Skayvon
cb02f195bbaabc773c7103accf6614a3,MASARA Solid Women's Straight Kurta,http://www.flipkart.com/masara-solid-women-s-straight-kurta/p/itmehetwvvz3ts8e?pid=KTAEHETWXZYYG35G,KTAEHETWXZYYG35G,1399.0,599.0,MASARA
169902631b89202f0e2079e9cc09b3c7,Vishudh Printed Women's Straight Kurta,http://www.flipkart.com/vishudh-printed-women-s-straight-kurta/p/itmehe9ksy4w3gft?pid=KTAEHE9KPZU5JK2P,KTAEHE9KPZU5JK2P,899.0,449.0,Vishudh
d8dfa5cfc972119fb2fb7ed330b8be54,Rapter BNC-047 BNC Wire Connector,http://www.flipkart.com/rapter-bnc-047-bnc-wire-connector/p/itmehf8jjwr4frj5?pid=WJCEHF8JMMZWPYYG,WJCEHF8JMMZWPYYG,1299.0,899.0,Rapter
5f16579ecfc3aa5dd8e65afdaa069d4f,Skayvon SUBMERSIBBLE THREE PHASE PUMP CONTROLLER Wired Sensor Security System,http://www.flipkart.com/skayvon-submersibble-three-phase-pump-controller-wired-sensor-security-system/p/itmehfz3vjv7je33?pid=SSSEHFZ34KRWYGSH,SSSEHFZ34KRWYGSH,8999.0,4990.0,Skayvon
06ad8323cf9105f1aaae6515cf08a7d6,Vishudh Printed Women's Straight Kurta,http://www.flipkart.com/vishudh-printed-women-s-straight-kurta/p/itmehe9kyts27r2g?pid=KTAEHE9K8CQJMQCV,KTAEHE9K8CQJMQCV,899.0,449.0,Vishudh
6894a5c6bb1d312fc0b65b51d9f65acc,Behringer Xenyx 502 Analog Sound Mixer,http://www.flipkart.com/behringer-xenyx-502-analog-sound-mixer/p/itmeheyxb4j9pvva?pid=SNMEHEYXQCEW3JCQ,SNMEHEYXQCEW3JCQ,10000.0,6600.0,Behringer
3ecb859759e5311cbab6850e98879522,Vishudh Printed Women's Straight Kurta,http://www.flipkart.com/vishudh-printed-women-s-straight-kurta/p/itmehe9kqzkfqwr3?pid=KTAEHE9K92ADDUNC,KTAEHE9K92ADDUNC,899.0,449.0,Vishudh
5614ccefd0ab9bee5cd28bf3d38fd12f,Vishudh Printed Women's Straight Kurta,http://www.flipkart.com/vishudh-printed-women-s-straight-kurta/p/itmehe9kf2h9ca5e?pid=KTAEHE9KNNU7RP4Z,KTAEHE9KNNU7RP4Z,899.0,449.0,Vishudh
aff8be089d14317011f1cc3eba810b6d,MASARA Solid Women's Straight Kurta,http://www.flipkart.com/masara-solid-women-s-straight-kurta/p/itmehetw2nqxze4u?pid=KTAEHETWZZ5KEAT9,KTAEHETWZZ5KEAT9,1399.0,599.0,MASARA
b75e9fbc54e49dcee551709bd63e243c,MASARA Solid Women's Straight Kurta,http://www.flipkart.com/masara-solid-women-s-straight-kurta/p/itmehetvd9fneydv?pid=KTAEHETVCXXZRXGK,KTAEHETVCXXZRXGK,1399.0,550.0,MASARA
d620fa0d35825bb3c0717e9d3446cc97,Roadster Men's Zipper Solid Cardigan,http://www.flipkart.com/roadster-men-s-zipper-solid-cardigan/p/itmedfy7ueuk5mfs?pid=CGNEDFY77SGZTEQ2,CGNEDFY77SGZTEQ2,1399.0,699.0,Roadster
ee383a337af67ae8ad4f42714d67ddaf,Vishudh Printed Women's Straight Kurta,http://www.flipkart.com/vishudh-printed-women-s-straight-kurta/p/itmehe9hkegqrudx?pid=KTAEHE9H9MVK42JA,KTAEHE9H9MVK42JA,999.0,499.0,Vishudh
97b8a04ee0c6f158ed18a99cfc2bd6ed,Noor Embroidered Women's Straight Kurta,http://www.flipkart.com/noor-embroidered-women-s-straight-kurta/p/itmehfqgnb2qb7cr?pid=KTAEHFQGFGMGGMUZ,KTAEHFQGFGMGGMUZ,1649.0,849.0,Noor
154968876a45c0e99d35b5d57290d0b3,MASARA Solid Women's Straight Kurta,http://www.flipkart.com/masara-solid-women-s-straight-kurta/p/itmehetwyb7q4kjz?pid=KTAEHETW3ZCMFMJR,KTAEHETW3ZCMFMJR,1399.0,599.0,MASARA
0305111c779fe663bd94122bef0f0002,Vishudh Printed Women's Straight Kurta,http://www.flipkart.com/vishudh-printed-women-s-straight-kurta/p/itmehe9kutfys8sz?pid=KTAEHE9KFWXNYHFD,KTAEHE9KFWXNYHFD,899.0,449.0,Vishudh
80993e88a0224c71617e37dcd1e17745,Libas Printed Women's A-line Kurta,http://www.flipkart.com/libas-printed-women-s-a-line-kurta/p/itmegfprfch9qntx?pid=KTAEGFPRCCS46ZMA,KTAEGFPRCCS46ZMA,899.0,449.0,Libas
f3ff4d066fa5290970f46762caa5c73a,Libas Printed Women's Anarkali Kurta,http://www.flipkart.com/libas-printed-women-s-anarkali-kurta/p/itmeg2eqhrtjm6g3?pid=KTAEG2EQ6GSJE8AG,KTAEG2EQ6GSJE8AG,1849.0,924.0,Libas
fabe2ce4a6b7510fa1bac6922156ab7b,MASARA Solid Women's Straight Kurta,http://www.flipkart.com/masara-solid-women-s-straight-kurta/p/itmehetwn5s6fgzs?pid=KTAEHETWRNSWM4EF,KTAEHETWRNSWM4EF,999.0,499.0,MASARA
9ec7cf78ff9e728bf1d7eb6609f42188,HRS ULTIMATE BOY Chest Pads,http://www.flipkart.com/hrs-ultimate-boy-chest-pads/p/itmehzfg2tjxadjw?pid=PADEHZFHMTEUP8YG,PADEHZFHMTEUP8YG,440.0,395.0,HRS
7a7e587d3344885bdb8c77f8b7679483,Vermello Men Casual Brown Genuine Leather Belt,http://www.flipkart.com/vermello-men-casual-brown-genuine-leather-belt/p/itmeg6kudk9mhguj?pid=BELEG6KUK6ZBFTZJ,BELEG6KUK6ZBFTZJ,1495.0,795.0,Vermello
c497e4250ea07a8a87efa8fda01ae6e0,HRS CLUB BOY Thigh Pads,http://www.flipkart.com/hrs-club-boy-thigh-pads/p/itmehzfj9zzhgckv?pid=PADEHZFJGQNSEVKC,PADEHZFJGQNSEVKC,280.0,250.0,HRS
7db2acfee8298ef8c687d688147c69be,Ligans NY Men Formal Black Genuine Leather Belt,http://www.flipkart.com/ligans-ny-men-formal-black-genuine-leather-belt/p/itmeg68tjkg9zgzf?pid=BELEG68SBMZFFN5Z,BELEG68SBMZFFN5Z,795.0,695.0,Ligans NY
55b85ea15a1536d46b7190ad6fff8ce7,Elegance Polyester Multicolor Abstract Eyelet Door Curtain,http://www.flipkart.com/elegance-polyester-multicolor-abstract-eyelet-door-curtain/p/itmeg7bkzdgthcts?pid=CRNEG7BKMFFYHQ8Z,CRNEG7BKMFFYHQ8Z,1899.0,899.0,Elegance
8beb2187f33659971647812d8f95af73,Liza Women Wedges,http://www.flipkart.com/liza-women-wedges/p/itmeg6ef6zvwuxyy?pid=SNDEG6EFWGBCURUT,SNDEG6EFWGBCURUT,1990.0,1393.0,Liza
08cb8617f5aacbe98024867f509f6bbc,HRS ULTIMATE BOY Elbow Pads,http://www.flipkart.com/hrs-ultimate-boy-elbow-pads/p/itmehzfhdahbman2?pid=PADEHZFHGHFQJAXV,PADEHZFHGHFQJAXV,250.0,230.0,HRS
7b72c92c2f6c40268628ec5f14c6d590,Sathiyas Cotton Bath Towel,http://www.flipkart.com/sathiyas-cotton-bath-towel/p/itmegfzhxbyucwgn?pid=BTWEGFZHGBXPHZUH,BTWEGFZHGBXPHZUH,600.0,449.0,Sathiyas
ae2934c35fd4b0469d507c0b50374ef1,HRS ULTIMATE MEN Chest Pads,http://www.flipkart.com/hrs-ultimate-men-chest-pads/p/itmehzfhwhhff5xb?pid=PADEHZFHCNQGWNNS,PADEHZFHCNQGWNNS,440.0,395.0,HRS
64d5d4a258243731dc7bbb1eef49ad74,Eurospa Cotton Terry Face Towel Set,http://www.flipkart.com/eurospa-cotton-terry-face-towel-set/p/itmeg6shbrpubhca?pid=BTWEG6SHXTDB2A2Y,BTWEG6SHXTDB2A2Y,,,Eurospa
d4684dcdc759dd9cdf41504698d737d8,SANTOSH ROYAL FASHION Cotton Printed King sized Double Bedsheet,http://www.flipkart.com/santosh-royal-fashion-cotton-printed-king-sized-double-bedsheet/p/itmejt9uaqahahuf?pid=BDSEJT9UQWHDUBH4,BDSEJT9UQWHDUBH4,2699.0,1299.0,SANTOSH ROYAL FASHION
1b2c6d2ef16b8b391aa0221ebd673ce3,CASEDEAL Microsoft Nokia lumia x2 Back Panel,http://www.flipkart.com/casedeal-microsoft-nokia-lumia-x2-back-panel/p/itmejmv5feg8fhcb?pid=MBPEJMV5GAY9SZX5,MBPEJMV5GAY9SZX5,1999.0,380.0,CASEDEAL
b129a98c7c0e905ca82fd73db63d9bd0,Mario Gotze Women's Printed Casual Orange Shirt,http://www.flipkart.com/mario-gotze-women-s-printed-casual-orange-shirt/p/itmejrchnshfzygz?pid=SHTEJRCHC5KESPYX,SHTEJRCHC5KESPYX,1499.0,899.0,Mario Gotze
6325b6870c54cd47be6ebfbffa620ec7,Jaipur Print Cotton Floral King sized Double Bedsheet,http://www.flipkart.com/jaipur-print-cotton-floral-king-sized-double-bedsheet/p/itmejthnwahrnt7v?pid=BDSEJTHNGWVGWWQU,BDSEJTHNGWVGWWQU,2599.0,698.0,Jaipur Print
b51acbb3e292152a131cde140e0c376a,Shilpi NHSCN003 Coin Bank,http://www.flipkart.com/shilpi-nhscn003-coin-bank/p/itmej9edte4eymdr?pid=CNBEJ9EDXWN8HQUU,CNBEJ9EDXWN8HQUU,900.0,650.0,Shilpi
c3f924e0e4c823c62d58de0c17ba86d6,Jaipur Print Cotton Floral King sized Double Bedsheet,http://www.flipkart.com/jaipur-print-cotton-floral-king-sized-double-bedsheet/p/itmejthgzhsxzgs7?pid=BDSEJTHGGZH3HSJF,BDSEJTHGGZH3HSJF,2599.0,698.0,Jaipur Print
38cc9b40b62bef29b49e3c6b501b9dba,Babeezworld Dungaree Baby Boy's  Combo,http://www.flipkart.com/babeezworld-dungaree-baby-boy-s-combo/p/itmegntvcgtgezyf?pid=ACBEGNTVH7QYGJZU,ACBEGNTVH7QYGJZU,999.0,499.0,Babeezworld
a99bd685c5430bdf45a1dd01aabc3200,Redbag Eight Armed Goddess Sherawali Maa Showpiece  -  10.8 cm,http://www.flipkart.com/redbag-eight-armed-goddess-sherawali-maa-showpiece-10-8-cm/p/itmejyhm6gjrq6yv?pid=SHIEJYHMR7DUKT8W,SHIEJYHMR7DUKT8W,1600.0,1200.0,Redbag
e98fed4f44ec6c5f185a80f8cdd898bb,"Proence Weight Gainers, Mass Gainers",http://www.flipkart.com/proence-weight-gainers-mass-gainers/p/itmeavtqg7dbzarf?pid=PSLEAVTQRYZP3YVG,PSLEAVTQRYZP3YVG,1025.0,949.0,Proence
05324708277dbf2f3e8b55a660e91988,Discountgod Men's Checkered Casual Shirt,http://www.flipkart.com/discountgod-men-s-checkered-casual-shirt/p/itmeby72gtexzbbx?pid=SHTEBY72FGKPYBRU,SHTEBY72FGKPYBRU,750.0,590.0,Slim
9b9dc9b2609d1ee4f5196221eca22eb7,Silver Streak Men's Printed Casual Denim Shirt,http://www.flipkart.com/silver-streak-men-s-printed-casual-denim-shirt/p/itmeb5mnmvd4tzh5?pid=SHTEB5MNYHJJQGBJ,SHTEB5MNYHJJQGBJ,1299.0,599.0,Slim
f80ba21b9e77fe3a4d0e944f86305f8d,Reckler Slim Fit Men's Jeans,http://www.flipkart.com/reckler-slim-fit-men-s-jeans/p/itmecn2pzhhswznp?pid=JEAECN2PWUKFA9GJ,JEAECN2PWUKFA9GJ,5398.0,2599.0,Slim
1ed3a04918640144f3c7b91edc15b493,Wrangler Skanders Fit Men's Jeans,http://www.flipkart.com/wrangler-skanders-fit-men-s-jeans/p/itmebmsca5uhgkhg?pid=JEAEBMSEEGG26RPV,JEAEBMSEEGG26RPV,2795.0,1817.0,Skanders
a468d980aaecbf4e1018e341772669df,Wrangler Regular Fit Men's Jeans,http://www.flipkart.com/wrangler-regular-fit-men-s-jeans/p/itme9pp3ufsbggh8?pid=JEAE9PP49AH6PQCW,JEAE9PP49AH6PQCW,3295.0,1812.0,Regular
d447a50211d5e0246ccbb3212cc2b8de,NE Regular Fit Men's Jeans,http://www.flipkart.com/ne-regular-fit-men-s-jeans/p/itmedjxqhxpujqek?pid=JEAEDJXQXQZ8TMTU,JEAEDJXQXQZ8TMTU,4999.0,1899.0,Regular
7ebca8e1830a1a7041f77c342b1282ee,Roadster Skinny Fit Fit Men's Jeans,http://www.flipkart.com/roadster-skinny-fit-men-s-jeans/p/itme8czgkzup3wgf?pid=JEAE8CZGJ8PGGHRQ,JEAE8CZGJ8PGGHRQ,2499.0,1249.0,Skinny Fit
11c0099e325b67f908e75803bb6b9135,"ezyPRNT ""RH"" Golf Ball -   Size: 4.26 cm,  Diameter: 4.26 cm",http://www.flipkart.com/ezyprnt-rh-golf-ball-size-4-26-cm-diameter-cm/p/itmegfwggyp2ychh?pid=BALEGFWGYHBSY4UE,BALEGFWGYHBSY4UE,1195.0,595.0,ezyPRNT
cd7189193ec8bdb1b4a0ed04d40b3a0a,"ezyPRNT ""BC"" Golf Ball -   Size: 4,  Diameter: 4.26 cm",http://www.flipkart.com/ezyprnt-bc-golf-ball-size-4-diameter-4-26-cm/p/itmegfxztzzzf335?pid=BALEGFXZGSRGJKJY,BALEGFXZGSRGJKJY,1195.0,595.0,ezyPRNT
2f1e410832e4e010fa18923c3d4ec588,"ezyPRNT ""OL"" Golf Ball -   Size: 4.26 cm,  Diameter: 4.26 cm",http://www.flipkart.com/ezyprnt-ol-golf-ball-size-4-26-cm-diameter-cm/p/itmegfweqzjqbtgd?pid=BALEGFWE2Z7GTDMS,BALEGFWE2Z7GTDMS,1195.0,595.0,ezyPRNT
fb5a9da340b7910d4e0802c9aee1f4b9,"ezyPRNT ""CV"" Golf Ball -   Size: 4,  Diameter: 4.26 cm",http://www.flipkart.com/ezyprnt-cv-golf-ball-size-4-diameter-4-26-cm/p/itmegfxzz5dg9rce?pid=BALEGFXZZ3MRZYVC,BALEGFXZZ3MRZYVC,1195.0,595.0,ezyPRNT
e99e80733881ed8418dc2510061b2cfa,Traditions Printed Protective Men's Gloves,http://www.flipkart.com/traditions-printed-protective-men-s-gloves/p/itmej8hyqzfxh8td?pid=GVEEJ8HYZGXTNYYH,GVEEJ8HYZGXTNYYH,500.0,399.0,Traditions
4196784976356eafc3316b7d51c6eaab,First Choice Cotton Embroidered Diwan Set,http://www.flipkart.com/first-choice-cotton-embroidered-diwan-set/p/itmejj8v8jntethd?pid=DSTEJJ8VGMGUFVWF,DSTEJJ8VGMGUFVWF,2199.0,979.0,First Choice
d6abf5d1b5dd2dd4a625112c2054aa26,Eccellente Solid Hip Hop Cap,http://www.flipkart.com/eccellente-solid-hip-hop-cap/p/itmehxtr6hffdfbj?pid=CAPEHXTRYTBBN2QK,CAPEHXTRYTBBN2QK,899.0,336.0,Eccellente
e920cf23fa55a8c5538d65b5f0dcfd33,Nechams Resin Magnetic Magnetic Melamine Small Whiteboards,http://www.flipkart.com/nechams-resin-magnetic-melamine-small-whiteboards/p/itmechfjb5uhmtnt?pid=WADECHFGPKW3DHDX,WADECHFGPKW3DHDX,1799.0,799.0,Nechams
